District,Year,Crop,Season,Area,total_crop_area,net_sown_area,rainfall_mm,yield
KARUR,2003,Snak Guard,Whole Year,2,54068,,,0.0
KARUR,2003,Sugarcane,Whole Year,2341,54068,,,64.09013242204186
KARUR,2003,Sweet potato,Whole Year,305,54068,,,15.577049180327869
KARUR,2003,Tapioca,Whole Year,1384,54068,,,33.691473988439306
KARUR,2003,Tomato,Whole Year,144,54068,,,10.145833333333334
KARUR,2003,Turmeric,Whole Year,181,54068,,,1.3480662983425415
KARUR,2003,Yam,Whole Year,1,54068,,,0.0
KARUR,2004,Arhar/Tur,Kharif,4702,72838,,,0.4840493407060825
KARUR,2004,Bajra,Kharif,5192,72838,,,0.2817796610169492
KARUR,2004,Castor seed,Kharif,83,72838,,,0.43373493975903615
KARUR,2004,Cotton(lint),Kharif,445,72838,,,1.7078651685393258
KARUR,2004,Groundnut,Kharif,7114,72838,,,2.0158841720551024
KARUR,2004,Horse-gram,Kharif,1519,72838,,,0.2975641869651086
KARUR,2004,Jowar,Kharif,37549,72838,,,0.25755679245785507
KARUR,2004,Maize,Kharif,176,72838,,,2.4488636363636362
KARUR,2004,Moong(Green Gram),Kharif,117,72838,,,0.4017094017094017
KARUR,2004,Other Kharif pulses,Kharif,994,72838,,,0.1529175050301811
KARUR,2004,Ragi,Kharif,16,72838,,,2.3125
KARUR,2004,Rice,Kharif,18233,72838,,,2.976909998354632
KARUR,2004,Sesamum,Kharif,4721,72838,,,0.28362635034950223
KARUR,2004,Small millets,Kharif,1,72838,,,1.0
KARUR,2004,Sunflower,Kharif,1692,72838,,,1.362293144208038
KARUR,2004,Urad,Kharif,404,72838,,,0.36633663366336633
KARUR,2004,Arecanut,Whole Year,1,72838,,,1.0
KARUR,2004,Banana,Whole Year,3394,72838,,,33.15615792575132
KARUR,2004,Cashewnut,Whole Year,56,72838,,,0.35714285714285715
KARUR,2004,Coconut,Whole Year,4588,72838,,,12.336530078465563
KARUR,2004,Coriander,Whole Year,6,72838,,,0.5
KARUR,2004,Dry chillies,Whole Year,680,72838,,,0.6941176470588235
KARUR,2004,Onion,Whole Year,178,72838,,,9.679775280898877
KARUR,2004,Sugarcane,Whole Year,2842,72838,,,90.4384236453202
KARUR,2004,Sweet potato,Whole Year,319,72838,,,20.91849529780564
KARUR,2004,Tapioca,Whole Year,1752,72838,,,41.26769406392694
KARUR,2004,Turmeric,Whole Year,236,72838,,,1.8389830508474576
KARUR,2005,Arhar/Tur,Kharif,3439,97386,,,0.30212271009014247
KARUR,2005,Bajra,Kharif,5728,97386,,,0.25506284916201116
KARUR,2005,Castor seed,Kharif,244,97386,,,0.45491803278688525
KARUR,2005,Cotton(lint),Kharif,300,97386,,,1.82
KARUR,2005,Groundnut,Kharif,8887,97386,,,2.1071227635872622
KARUR,2005,Horse-gram,Kharif,1352,97386,,,0.3646449704142012
KARUR,2005,Jowar,Kharif,21058,97386,,,0.30102573843669866
KARUR,2005,Maize,Kharif,197,97386,,,
KARUR,2005,Moong(Green Gram),Kharif,320,97386,,,0.334375
KARUR,2005,Other Kharif pulses,Kharif,1222,97386,,,0.09165302782324058
KARUR,2005,Ragi,Kharif,12,97386,,,1.9166666666666667
KARUR,2005,Rice,Kharif,18398,97386,,,2.621208827046418
KARUR,2005,Sesamum,Kharif,6658,97386,,,0.271402823670772
KARUR,2005,Soyabean,Kharif,1,97386,,,
KARUR,2005,Sunflower,Kharif,3382,97386,,,1.2699586043761089
KARUR,2005,Urad,Kharif,1573,97386,,,0.32867132867132864
KARUR,2005,Arecanut,Whole Year,2,97386,,,0.5
KARUR,2005,Banana,Whole Year,3947,97386,,,45.52191537876868
KARUR,2005,Cashewnut,Whole Year,50,97386,,,0.38
KARUR,2005,Coconut,Whole Year,4704,97386,,,0.06377551020408163
KARUR,2005,Coriander,Whole Year,3,97386,,,0.3333333333333333
KARUR,2005,Dry chillies,Whole Year,518,97386,,,0.6235521235521235
KARUR,2005,Onion,Whole Year,130,97386,,,8.015384615384615
KARUR,2005,Sugarcane,Whole Year,7189,97386,,,88.46098205591876
KARUR,2005,Sweet potato,Whole Year,235,97386,,,25.29787234042553
KARUR,2005,Tapioca,Whole Year,2191,97386,,,38.21086261980831
KARUR,2005,Tobacco,Whole Year,2,97386,,,1.5
KARUR,2005,Turmeric,Whole Year,264,97386,,,5.518939393939394
KARUR,2006,Rice,Kharif,13745,77410,,,3.5119679883594035
KARUR,2006,Arecanut,Whole Year,2,77410,,,1.0
KARUR,2006,Arhar/Tur,Whole Year,1561,77410,,,0.27610506085842407
KARUR,2006,Bajra,Whole Year,4365,77410,,,0.41832760595647195
KARUR,2006,Banana,Whole Year,5005,77410,,,44.37202797202797
KARUR,2006,Cashewnut,Whole Year,32,77410,,,0.4375
KARUR,2006,Castor seed,Whole Year,29,77410,,,0.4482758620689655
KARUR,2006,Coconut,Whole Year,5005,77410,,,0.10809190809190809
KARUR,2006,Coriander,Whole Year,2,77410,,,0.5
KARUR,2006,Cotton(lint),Whole Year,149,77410,,,2.5167785234899327
KARUR,2006,Dry chillies,Whole Year,916,77410,,,0.27510917030567683
KARUR,2006,Groundnut,Whole Year,3832,77410,,,2.257828810020877
KARUR,2006,Horse-gram,Whole Year,1004,77410,,,0.5846613545816733
KARUR,2006,Jowar,Whole Year,27584,77410,,,0.46508845707656615
KARUR,2006,Maize,Whole Year,172,77410,,,3.3313953488372094
KARUR,2006,Moong(Green Gram),Whole Year,23,77410,,,0.5652173913043478
KARUR,2006,Onion,Whole Year,76,77410,,,8.723684210526315
KARUR,2006,Ragi,Whole Year,3,77410,,,3.0
KARUR,2006,Sesamum,Whole Year,7613,77410,,,0.28517010376986734
KARUR,2006,Sugarcane,Whole Year,7731,77410,,,101.48894062863795
KARUR,2006,Sunflower,Whole Year,4662,77410,,,1.3657228657228657
KARUR,2006,Sweet potato,Whole Year,68,77410,,,24.470588235294116
KARUR,2006,Tapioca,Whole Year,2606,77410,,,40.36032233307751
KARUR,2006,Turmeric,Whole Year,312,77410,,,5.743589743589744
KARUR,2006,Urad,Whole Year,285,77410,,,0.45964912280701753
KARUR,2007,Rice,Kharif,12433,82780,,,3.2396847100458457
KARUR,2007,Arecanut,Whole Year,1,82780,,,2.0
KARUR,2007,Arhar/Tur,Whole Year,2390,82780,,,0.39246861924686194
KARUR,2007,Bajra,Whole Year,2318,82780,,,0.27955133735979293
KARUR,2007,Banana,Whole Year,5028,82780,,,36.07199681782021
KARUR,2007,Cashewnut,Whole Year,30,82780,,,0.5666666666666667
KARUR,2007,Castor seed,Whole Year,13,82780,,,0.46153846153846156
KARUR,2007,Coconut,Whole Year,5177,82780,,,0.11609039984547034
KARUR,2007,Coriander,Whole Year,1,82780,,,
KARUR,2007,Cotton(lint),Whole Year,114,82780,,,2.6491228070175437
KARUR,2007,Dry chillies,Whole Year,756,82780,,,0.6653439153439153
KARUR,2007,Gram,Whole Year,7,82780,,,0.7142857142857143
KARUR,2007,Groundnut,Whole Year,6212,82780,,,2.2796200901481005
KARUR,2007,Horse-gram,Whole Year,1179,82780,,,0.4402035623409669
KARUR,2007,Jowar,Whole Year,24871,82780,,,0.6231353785533352
KARUR,2007,Maize,Whole Year,801,82780,,,2.6541822721598
KARUR,2007,Moong(Green Gram),Whole Year,120,82780,,,0.2916666666666667
KARUR,2007,Onion,Whole Year,93,82780,,,9.634408602150538
KARUR,2007,Ragi,Whole Year,1,82780,,,3.0
KARUR,2007,Sesamum,Whole Year,7442,82780,,,0.2401236226820747
KARUR,2007,Sugarcane,Whole Year,6042,82780,,,90.47898047004303
KARUR,2007,Sunflower,Whole Year,7790,82780,,,1.1338896020539153
KARUR,2007,Sweet potato,Whole Year,92,82780,,,18.956521739130434
KARUR,2007,Tapioca,Whole Year,2839,82780,,,42.20288834096513
KARUR,2007,Tobacco,Whole Year,1,82780,,,1.0
KARUR,2007,Turmeric,Whole Year,219,82780,,,5.34703196347032
KARUR,2007,Urad,Whole Year,1907,82780,,,0.56790770844258
KARUR,2008,Rice,Kharif,15628,88810,,,3.8493729203992832
KARUR,2008,Small millets,Kharif,5,88810,,,0.8
KARUR,2008,Arecanut,Whole Year,1,88810,,,2.0
KARUR,2008,Arhar/Tur,Whole Year,2827,88810,,,0.45772904138662895
KARUR,2008,Bajra,Whole Year,2966,88810,,,0.45853000674308836
KARUR,2008,Banana,Whole Year,5304,88810,,,44.352375565610856
KARUR,2008,Cashewnut,Whole Year,30,88810,,,0.5333333333333333
KARUR,2008,Castor seed,Whole Year,45,88810,,,0.4444444444444444
KARUR,2008,Coconut,Whole Year,5293,88810,,,91.44152654449273
KARUR,2008,Coriander,Whole Year,4,88810,,,0.25
KARUR,2008,Cotton(lint),Whole Year,68,88810,,,2.75
KARUR,2008,Dry chillies,Whole Year,895,88810,,,1.7072625698324022
KARUR,2008,Gram,Whole Year,14,88810,,,0.21428571428571427
KARUR,2008,Groundnut,Whole Year,7497,88810,,,2.4320394824596505
KARUR,2008,Horse-gram,Whole Year,1060,88810,,,0.4707547169811321
KARUR,2008,Jowar,Whole Year,21794,88810,,,0.4859135541892264
KARUR,2008,Maize,Whole Year,646,88810,,,5.806501547987616
KARUR,2008,Moong(Green Gram),Whole Year,49,88810,,,0.22448979591836735
KARUR,2008,Onion,Whole Year,106,88810,,,9.547169811320755
KARUR,2008,Ragi,Whole Year,3,88810,,,3.0
KARUR,2008,Sesamum,Whole Year,7251,88810,,,0.4054613156805958
KARUR,2008,Small millets,Whole Year,5,88810,,,0.8
KARUR,2008,Sugarcane,Whole Year,5821,88810,,,99.55797972856898
KARUR,2008,Sunflower,Whole Year,4749,88810,,,1.2983786060223206
KARUR,2008,Sweet potato,Whole Year,80,88810,,,25.825
KARUR,2008,Tapioca,Whole Year,2516,88810,,,36.47098569157393
KARUR,2008,Turmeric,Whole Year,223,88810,,,5.766816143497758
KARUR,2008,Urad,Whole Year,787,88810,,,0.31512071156289706
KARUR,2009,Rice,Kharif,15013,92648,,,4.2687670685405985
KARUR,2009,Small millets,Kharif,1,92648,,,1.0
KARUR,2009,Arecanut,Whole Year,1,92648,,,2.0
KARUR,2009,Arhar/Tur,Whole Year,2486,92648,,,0.4754625905068383
KARUR,2009,Bajra,Whole Year,2403,92648,,,0.7582188930503537
KARUR,2009,Banana,Whole Year,5277,92648,,,44.46655296570021
KARUR,2009,Cashewnut,Whole Year,32,92648,,,0.5
KARUR,2009,Castor seed,Whole Year,17,92648,,,0.47058823529411764
KARUR,2009,Coconut,Whole Year,5730,92648,,,15.37521815008726
KARUR,2009,Coriander,Whole Year,9,92648,,,0.4444444444444444
KARUR,2009,Cotton(lint),Whole Year,74,92648,,,2.608108108108108
KARUR,2009,Dry chillies,Whole Year,923,92648,,,0.5341278439869989
KARUR,2009,Groundnut,Whole Year,7143,92648,,,2.4306313873722525
KARUR,2009,Horse-gram,Whole Year,1135,92648,,,0.4299559471365639
KARUR,2009,Jowar,Whole Year,21446,92648,,,0.5951226335913457
KARUR,2009,Maize,Whole Year,407,92648,,,6.314496314496314
KARUR,2009,Moong(Green Gram),Whole Year,75,92648,,,0.3466666666666667
KARUR,2009,Onion,Whole Year,179,92648,,,9.754189944134078
KARUR,2009,Ragi,Whole Year,10,92648,,,2.7
KARUR,2009,Sesamum,Whole Year,7269,92648,,,0.29797771357820885
KARUR,2009,Sugarcane,Whole Year,5982,92648,,,89.80357739886325
KARUR,2009,Sunflower,Whole Year,2678,92648,,,1.10268857356236
KARUR,2009,Sweet potato,Whole Year,85,92648,,,20.070588235294117
KARUR,2009,Tapioca,Whole Year,3022,92648,,,34.753143613500995
KARUR,2009,Tobacco,Whole Year,1,92648,,,1.0
KARUR,2009,Turmeric,Whole Year,300,92648,,,5.066666666666666
KARUR,2009,Urad,Whole Year,832,92648,,,0.3798076923076923
KARUR,2010,Arhar/Tur,Kharif,2544,84462,,,0.4854559748427673
KARUR,2010,Castor seed,Kharif,11,84462,,,0.9090909090909091
KARUR,2010,Cotton(lint),Kharif,82,84462,,,1.8902439024390243
KARUR,2010,Groundnut,Kharif,6359,84462,,,1.858311055197358
KARUR,2010,Horse-gram,Kharif,1884,84462,,,0.5642250530785563
KARUR,2010,Maize,Kharif,789,84462,,,3.8580481622306717
KARUR,2010,Moong(Green Gram),Kharif,95,84462,,,0.5578947368421052
KARUR,2010,Ragi,Kharif,7,84462,,,2.142857142857143
KARUR,2010,Rice,Kharif,14808,84462,,,3.8486628849270663
KARUR,2010,Sunflower,Kharif,2249,84462,,,1.3975100044464206
KARUR,2010,Urad,Kharif,716,84462,,,0.48324022346368717
KARUR,2010,Sugarcane,Whole Year,5837,84462,,,109.83124892924448
KARUR,2011,Bajra,Kharif,1141,109162,,,1.2655565293602102
KARUR,2011,Cotton(lint),Kharif,61,109162,,,2.8524590163934427
KARUR,2011,Groundnut,Kharif,5695,109162,,,2.6107111501316944
KARUR,2011,Jowar,Kharif,10193,109162,,,0.503580888845286
KARUR,2011,Maize,Kharif,1319,109162,,,5.681576952236543
KARUR,2011,Rice,Kharif,17090,109162,,,3.8465184318314805
KARUR,2011,Bajra,Rabi,418,109162,,,2.923444976076555
KARUR,2011,Cotton(lint),Rabi,18,109162,,,2.7777777777777777
KARUR,2011,Groundnut,Rabi,1533,109162,,,2.720156555772994
KARUR,2011,Jowar,Rabi,5866,109162,,,1.6619502216160928
KARUR,2011,Maize,Rabi,35,109162,,,6.6571428571428575
KARUR,2011,Arecanut,Whole Year,1,109162,,,2.0
KARUR,2011,Arhar/Tur,Whole Year,2950,109162,,,1.0698305084745763
KARUR,2011,Banana,Whole Year,4812,109162,,,44.10120532003325
KARUR,2011,Cashewnut,Whole Year,13,109162,,,0.23076923076923078
KARUR,2011,Castor seed,Whole Year,25,109162,,,0.2
KARUR,2011,Coconut,Whole Year,6155,109162,,,8822.095857026807
KARUR,2011,Coriander,Whole Year,9,109162,,,0.4444444444444444
KARUR,2011,Dry chillies,Whole Year,770,109162,,,0.6363636363636364
KARUR,2011,Horse-gram,Whole Year,3198,109162,,,0.5390869293308318
KARUR,2011,Moong(Green Gram),Whole Year,726,109162,,,0.5840220385674931
KARUR,2011,Onion,Whole Year,326,109162,,,12.43558282208589
KARUR,2011,Sugarcane,Whole Year,8130,109162,,,136.7658056580566
KARUR,2011,Sunflower,Whole Year,5596,109162,,,2.005360972122945
KARUR,2011,Sweet potato,Whole Year,67,109162,,,20.82089552238806
KARUR,2011,Tapioca,Whole Year,2362,109162,,,42.73412362404742
KARUR,2011,Turmeric,Whole Year,790,109162,,,5.478481012658228
KARUR,2011,Urad,Whole Year,3579,109162,,,0.6789606035205364
KARUR,2012,Arhar/Tur,Kharif,1974,73166,,,0.8196555217831814
KARUR,2012,Castor seed,Kharif,36,73166,,,1.2675
KARUR,2012,Cotton(lint),Kharif,63,73166,,,1.8571428571428572
KARUR,2012,Groundnut,Kharif,3953,73166,,,2.7131292689096886
KARUR,2012,Horse-gram,Kharif,3063,73166,,,0.4009141364675155
KARUR,2012,Maize,Kharif,1239,73166,,,3.510088781275222
KARUR,2012,Moong(Green Gram),Kharif,179,73166,,,0.26256983240223464
KARUR,2012,Ragi,Kharif,9,73166,,,1.8888888888888888
KARUR,2012,Rice,Kharif,10907,73166,,,4.040799486568259
KARUR,2012,Sunflower,Kharif,2510,73166,,,1.50398406374502
KARUR,2012,Urad,Kharif,1164,73166,,,0.5455326460481099
KARUR,2012,Gram,Rabi,56,73166,,,0.16071428571428573
KARUR,2012,Sugarcane,Whole Year,6576,73166,,,94.50334549878346
KARUR,2013,Bajra,Kharif,820,79260,,,2.245121951219512
KARUR,2013,Castor seed,Kharif,8,79260,,,0.375
KARUR,2013,Cotton(lint),Kharif,92,79260,,,2.869565217391304
KARUR,2013,Groundnut,Kharif,1744,79260,,,3.1634174311926606
KARUR,2013,Horse-gram,Kharif,3105,79260,,,0.6409017713365539
KARUR,2013,Jowar,Kharif,20068,79260,,,1.2729220649790711
KARUR,2013,Maize,Kharif,1458,79260,,,6.537037037037037
KARUR,2013,Moong(Green Gram),Kharif,262,79260,,,0.5610687022900763
KARUR,2013,Onion,Kharif,229,79260,,,11.62882096069869
KARUR,2013,Potato,Kharif,1,79260,,,18.0
KARUR,2013,Ragi,Kharif,12,79260,,,2.75
KARUR,2013,Rice,Kharif,12565,79260,,,5.562912853163549
KARUR,2013,Sunflower,Kharif,844,79260,,,1.8436018957345972
KARUR,2013,Urad,Kharif,2628,79260,,,0.8401826484018264
KARUR,2013,Bajra,Rabi,30,79260,,,2.0
KARUR,2013,Cotton(lint),Rabi,1,79260,,,2.0
KARUR,2013,Groundnut,Rabi,496,79260,,,3.3629032258064515
KARUR,2013,Horse-gram,Rabi,111,79260,,,0.6396396396396397
KARUR,2013,Jowar,Rabi,1157,79260,,,0.9075194468452895
KARUR,2013,Maize,Rabi,346,79260,,,5.002890173410405
KARUR,2013,Moong(Green Gram),Rabi,175,79260,,,0.8057142857142857
KARUR,2013,Onion,Rabi,73,79260,,,8.465753424657533
KARUR,2013,Sunflower,Rabi,128,79260,,,1.8359375
KARUR,2013,Urad,Rabi,1850,79260,,,0.8535135135135136
KARUR,2013,Arecanut,Whole Year,1,79260,,,1.0
KARUR,2013,Arhar/Tur,Whole Year,2523,79260,,,1.3995243757431628
KARUR,2013,Banana,Whole Year,2666,79260,,,60.345086271567894
KARUR,2013,Cashewnut,Whole Year,22,79260,,,0.2727272727272727
KARUR,2013,Coconut,Whole Year,6641,79260,,,4381.870200271043
KARUR,2013,Coriander,Whole Year,4,79260,,,0.25
KARUR,2013,Dry chillies,Whole Year,295,79260,,,0.6237288135593221
KARUR,2013,Small millets,Whole Year,2,79260,,,1.0
KARUR,2013,Sugarcane,Whole Year,3372,79260,,,100.51512455516014
KARUR,2013,Sweet potato,Whole Year,33,79260,,,27.363636363636363
KARUR,2013,Tapioca,Whole Year,1113,79260,,,29.94429469901168
KARUR,2013,Tobacco,Whole Year,1,79260,,,
KARUR,2013,Turmeric,Whole Year,267,79260,,,4.898876404494382
KRISHNAGIRI,1999,Black pepper,Whole Year,1,2,,,
KRISHNAGIRI,2002,Dry ginger,Whole Year,2,10136,,,16.0
KRISHNAGIRI,2002,Tobacco,Whole Year,5066,10136,,,1.5846821950256613
KRISHNAGIRI,2003,Small millets,Kharif,8932,68336,,,1.0824003582624273
KRISHNAGIRI,2003,Arecanut,Whole Year,43,68336,,,
KRISHNAGIRI,2003,Ash Gourd,Whole Year,23,68336,,,0.0
KRISHNAGIRI,2003,Banana,Whole Year,1024,68336,,,35.375
KRISHNAGIRI,2003,Beans & Mutter(Vegetable),Whole Year,325,68336,,,0.0
KRISHNAGIRI,2003,Beet Root,Whole Year,57,68336,,,0.0
KRISHNAGIRI,2003,Bhindi,Whole Year,152,68336,,,7.0
KRISHNAGIRI,2003,Bitter Gourd,Whole Year,14,68336,,,0.0
KRISHNAGIRI,2003,Black pepper,Whole Year,2,68336,,,
KRISHNAGIRI,2003,Bottle Gourd,Whole Year,4,68336,,,0.0
KRISHNAGIRI,2003,Brinjal,Whole Year,335,68336,,,15.188059701492538
KRISHNAGIRI,2003,Cabbage,Whole Year,203,68336,,,49.09852216748769
KRISHNAGIRI,2003,Carrot,Whole Year,85,68336,,,0.0
KRISHNAGIRI,2003,Cashewnut,Whole Year,2,68336,,,0.5
KRISHNAGIRI,2003,Cauliflower,Whole Year,17,68336,,,0.0
KRISHNAGIRI,2003,Citrus Fruit,Whole Year,24,68336,,,1.0416666666666667
KRISHNAGIRI,2003,Coriander,Whole Year,197,68336,,,0.2893401015228426
KRISHNAGIRI,2003,Cucumber,Whole Year,17,68336,,,0.0
KRISHNAGIRI,2003,Drum Stick,Whole Year,17,68336,,,0.0
KRISHNAGIRI,2003,Dry chillies,Whole Year,497,68336,,,
KRISHNAGIRI,2003,Garlic,Whole Year,1,68336,,,6.0
KRISHNAGIRI,2003,Grapes,Whole Year,108,68336,,,16.35185185185185
KRISHNAGIRI,2003,Jack Fruit,Whole Year,11,68336,,,9.636363636363637
KRISHNAGIRI,2003,Lab-Lab,Whole Year,809,68336,,,0.0
KRISHNAGIRI,2003,Litchi,Whole Year,4,68336,,,0.0
KRISHNAGIRI,2003,Mango,Whole Year,34626,68336,,,7.290359845203026
KRISHNAGIRI,2003,Onion,Whole Year,58,68336,,,9.0
KRISHNAGIRI,2003,Orange,Whole Year,1,68336,,,2.0
KRISHNAGIRI,2003,Other Citrus Fruit,Whole Year,13,68336,,,0.0
KRISHNAGIRI,2003,Other Fresh Fruits,Whole Year,224,68336,,,0.0
KRISHNAGIRI,2003,Other Vegetables,Whole Year,123,68336,,,0.0
KRISHNAGIRI,2003,Papaya,Whole Year,9,68336,,,0.0
KRISHNAGIRI,2003,Pineapple,Whole Year,4,68336,,,31.5
KRISHNAGIRI,2003,Pome Fruit,Whole Year,107,68336,,,7.018691588785047
KRISHNAGIRI,2003,Pome Granet,Whole Year,6,68336,,,0.0
KRISHNAGIRI,2003,Potato,Whole Year,113,68336,,,15.47787610619469
KRISHNAGIRI,2003,Pump Kin,Whole Year,34,68336,,,0.0
KRISHNAGIRI,2003,Redish,Whole Year,45,68336,,,0.0
KRISHNAGIRI,2003,Ribed Guard,Whole Year,12,68336,,,0.0
KRISHNAGIRI,2003,Snak Guard,Whole Year,81,68336,,,0.0
KRISHNAGIRI,2003,Sweet potato,Whole Year,13,68336,,,14.461538461538462
KRISHNAGIRI,2003,Tapioca,Whole Year,434,68336,,,20.336405529953918
KRISHNAGIRI,2003,Tomato,Whole Year,2081,68336,,,13.197981739548293
KRISHNAGIRI,2003,Turmeric,Whole Year,448,68336,,,2.4799107142857144
KRISHNAGIRI,2003,Water Melon,Whole Year,19,68336,,,0.0
KRISHNAGIRI,2004,Arhar/Tur,Kharif,2656,80920,,,0.5444277108433735
KRISHNAGIRI,2004,Bajra,Kharif,186,80920,,,1.3978494623655915
KRISHNAGIRI,2004,Castor seed,Kharif,653,80920,,,0.3430321592649311
KRISHNAGIRI,2004,Cotton(lint),Kharif,2572,80920,,,1.3728615863141524
KRISHNAGIRI,2004,Dry ginger,Kharif,2,80920,,,19.5
KRISHNAGIRI,2004,Groundnut,Kharif,15391,80920,,,1.5458384770320317
KRISHNAGIRI,2004,Horse-gram,Kharif,16010,80920,,,0.2732667083073079
KRISHNAGIRI,2004,Jowar,Kharif,4068,80920,,,0.6332350049164208
KRISHNAGIRI,2004,Maize,Kharif,103,80920,,,1.0970873786407767
KRISHNAGIRI,2004,Moong(Green Gram),Kharif,614,80920,,,0.3957654723127036
KRISHNAGIRI,2004,Niger seed,Kharif,304,80920,,,
KRISHNAGIRI,2004,Other Kharif pulses,Kharif,5403,80920,,,0.2087729039422543
KRISHNAGIRI,2004,Ragi,Kharif,57732,80920,,,1.2704912353634032
KRISHNAGIRI,2004,Rice,Kharif,17620,80920,,,2.5683314415437004
KRISHNAGIRI,2004,Sesamum,Kharif,429,80920,,,0.13286713286713286
KRISHNAGIRI,2004,Small millets,Kharif,2995,80920,,,0.7652754590984975
KRISHNAGIRI,2004,Sunflower,Kharif,227,80920,,,1.0616740088105727
KRISHNAGIRI,2004,Urad,Kharif,427,80920,,,0.3700234192037471
KRISHNAGIRI,2004,Gram,Rabi,9,80920,,,0.1111111111111111
KRISHNAGIRI,2004,Rapeseed &Mustard,Rabi,349,80920,,,0.24641833810888253
KRISHNAGIRI,2004,Wheat,Rabi,1,80920,,,
KRISHNAGIRI,2004,Arecanut,Whole Year,38,80920,,,1.263157894736842
KRISHNAGIRI,2004,Banana,Whole Year,1050,80920,,,42.47714285714286
KRISHNAGIRI,2004,Cashewnut,Whole Year,3,80920,,,0.3333333333333333
KRISHNAGIRI,2004,Coconut,Whole Year,14049,80920,,,10.292547512278453
KRISHNAGIRI,2004,Coriander,Whole Year,234,80920,,,0.43162393162393164
KRISHNAGIRI,2004,Dry chillies,Whole Year,487,80920,,,0.648870636550308
KRISHNAGIRI,2004,Garlic,Whole Year,1,80920,,,6.0
KRISHNAGIRI,2004,Onion,Whole Year,165,80920,,,9.67878787878788
KRISHNAGIRI,2004,Potato,Whole Year,195,80920,,,17.45128205128205
KRISHNAGIRI,2004,Sugarcane,Whole Year,1645,80920,,,53.63890577507599
KRISHNAGIRI,2004,Sweet potato,Whole Year,4,80920,,,15.0
KRISHNAGIRI,2004,Tapioca,Whole Year,943,80920,,,49.717921527041355
KRISHNAGIRI,2004,Turmeric,Whole Year,684,80920,,,3.138888888888889
KRISHNAGIRI,2005,Arhar/Tur,Kharif,3063,95512,,,0.40940254652301666
KRISHNAGIRI,2005,Bajra,Kharif,575,95512,,,0.8991304347826087
KRISHNAGIRI,2005,Castor seed,Kharif,619,95512,,,0.34248788368336025
KRISHNAGIRI,2005,Cotton(lint),Kharif,2275,95512,,,1.0369230769230768
KRISHNAGIRI,2005,Dry ginger,Kharif,2,95512,,,19.5
KRISHNAGIRI,2005,Groundnut,Kharif,22378,95512,,,1.233130753418536
KRISHNAGIRI,2005,Horse-gram,Kharif,17494,95512,,,0.21041499942837544
KRISHNAGIRI,2005,Jowar,Kharif,5444,95512,,,1.065025716385011
KRISHNAGIRI,2005,Maize,Kharif,97,95512,,,
KRISHNAGIRI,2005,Moong(Green Gram),Kharif,683,95512,,,0.363103953147877
KRISHNAGIRI,2005,Niger seed,Kharif,511,95512,,,
KRISHNAGIRI,2005,Other Kharif pulses,Kharif,4863,95512,,,0.22085132634176435
KRISHNAGIRI,2005,Ragi,Kharif,47045,95512,,,1.1324689127431182
KRISHNAGIRI,2005,Rice,Kharif,21980,95512,,,2.6295268425841676
KRISHNAGIRI,2005,Sesamum,Kharif,259,95512,,,0.138996138996139
KRISHNAGIRI,2005,Small millets,Kharif,3631,95512,,,0.41393555494354173
KRISHNAGIRI,2005,Sunflower,Kharif,58,95512,,,1.2413793103448276
KRISHNAGIRI,2005,Urad,Kharif,639,95512,,,0.2644757433489828
KRISHNAGIRI,2005,Gram,Rabi,16,95512,,,0.125
KRISHNAGIRI,2005,Rapeseed &Mustard,Rabi,415,95512,,,0.24819277108433735
KRISHNAGIRI,2005,Arecanut,Whole Year,46,95512,,,1.7391304347826086
KRISHNAGIRI,2005,Banana,Whole Year,1813,95512,,,49.1042471042471
KRISHNAGIRI,2005,Black pepper,Whole Year,2,95512,,,
KRISHNAGIRI,2005,Cashewnut,Whole Year,2,95512,,,0.5
KRISHNAGIRI,2005,Coconut,Whole Year,15264,95512,,,0.10357704402515723
KRISHNAGIRI,2005,Coriander,Whole Year,140,95512,,,0.30714285714285716
KRISHNAGIRI,2005,Dry chillies,Whole Year,346,95512,,,1.4855491329479769
KRISHNAGIRI,2005,Garlic,Whole Year,1,95512,,,6.0
KRISHNAGIRI,2005,Onion,Whole Year,75,95512,,,8.013333333333334
KRISHNAGIRI,2005,Potato,Whole Year,131,95512,,,14.900763358778626
KRISHNAGIRI,2005,Sugarcane,Whole Year,2198,95512,,,63.449954504094634
KRISHNAGIRI,2005,Sweet potato,Whole Year,9,95512,,,20.88888888888889
KRISHNAGIRI,2005,Tapioca,Whole Year,1186,95512,,,38.21079258010118
KRISHNAGIRI,2005,Turmeric,Whole Year,939,95512,,,5.461128860489882
KRISHNAGIRI,2006,Rice,Kharif,17890,86722,,,2.852822806036892
KRISHNAGIRI,2006,Small millets,Kharif,2632,86722,,,0.8248480243161094
KRISHNAGIRI,2006,Arecanut,Whole Year,38,86722,,,1.9736842105263157
KRISHNAGIRI,2006,Arhar/Tur,Whole Year,2716,86722,,,0.7301178203240059
KRISHNAGIRI,2006,Bajra,Whole Year,546,86722,,,1.76007326007326
KRISHNAGIRI,2006,Banana,Whole Year,2176,86722,,,53.584099264705884
KRISHNAGIRI,2006,Black pepper,Whole Year,6,86722,,,0.16666666666666666
